text,intent
плиз включи wi-fi,turn_on
плиз включи wi-fi пожалуйста,turn_on
плиз включи wifi,turn_on
плиз включи wifi мне надо,turn_on
плиз включи wifi срочно,turn_on
плиз включи блютуз,turn_on
плиз включи блютуз быстро,turn_on
плиз включи звук быстро,turn_on
плиз включи звук пожалуйста,turn_on
плиз включи микрофон,turn_on
плиз вруби bluetooth,turn_on
плиз вруби wi-fi,turn_on
плиз вруби wi-fi мне надо,turn_on
плиз вруби wi-fi срочно,turn_on
плиз вруби wifi,turn_on
плиз вруби блютуз быстро,turn_on
плиз вруби вайфай мне надо,turn_on
плиз вруби вайфай сейчас,turn_on
плиз вруби микрофон,turn_on
плиз давай включи bluetooth быстро,turn_on
плиз давай включи wi-fi,turn_on
плиз давай включи wi-fi быстро,turn_on
плиз давай включи блютуз пожалуйста,turn_on
плиз давай включи вайфай,turn_on
плиз давай включи вайфай мне надо,turn_on
плиз давай включи звук,turn_on
плиз давай включи звук мне надо,turn_on
плиз давай включи микрофон,turn_on
плиз давай включи микрофон быстро,turn_on
плиз можешь вклчить звук пожалуйста,turn_on
плиз можешь включить bluetooth,turn_on
плиз можешь включить wi-fi пожалуйста,turn_on
плиз можешь включить wifi,turn_on
плиз можешь включить блютуз,turn_on
плиз можешь включить вайфай,turn_on
плиз можешь включить вайфай быстро,turn_on
плиз можешь включить звук пожалуйста,turn_on
плиз можешь включить микрофон,turn_on
пожалуйста активируй bluetooth,turn_on
пожалуйста активируй bluetooth срочно,turn_on
пожалуйста активируй wi-fi,turn_on
пожалуйста активируй wi-fi быстро,turn_on
